data_extracao_utc,endpoint_origem,json_path_lista,src__id,src__name,src__state,src__population,src__currentyear,src__lastyear,src__odslist,src__signataria
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2605459,Fernando de Noronha (PE),Pernambuco,3167,2025,2015,"[{""goal"":1,""variationValue"":-2.33,""variationScale"":""EQUAL"",""currentScore"":49.26,""lastScore"":50.41},{""goal"":2,""variationValue"":-16.3,""variationScale"":""DOWN"",""currentScore"":50.5,""lastScore"":58.73},{""goal"":3,""variationValue"":-4.75,""variationScale"":""EQUAL"",""currentScore"":83.56,""lastScore"":87.53},{""goal"":4,""variationValue"":17.52,""variationScale"":""UP"",""currentScore"":65.59,""lastScore"":54.1},{""goal"":5,""variationValue"":-8.96,""variationScale"":""DOWN"",""currentScore"":71.66,""lastScore"":78.08},{""goal"":6,""variationValue"":-8.67,""variationScale"":""DOWN"",""currentScore"":79.5,""lastScore"":86.39},{""goal"":7,""variationValue"":-21.34,""variationScale"":""DOWN"",""currentScore"":82.41,""lastScore"":100.0},{""goal"":8,""variationValue"":6.68,""variationScale"":""UP"",""currentScore"":82.52,""lastScore"":77.01},{""goal"":9,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":2.98,""lastScore"":0.0},{""goal"":10,""variationValue"":2.55,""variationScale"":""EQUAL"",""currentScore"":78.93,""lastScore"":76.92},{""goal"":11,""variationValue"":-7.05,""variationScale"":""DOWN"",""currentScore"":93.41,""lastScore"":100.0},{""goal"":12,""variationValue"":44.37,""variationScale"":""UP"",""currentScore"":59.91,""lastScore"":33.33},{""goal"":13,""variationValue"":-27.35,""variationScale"":""DOWN"",""currentScore"":70.2,""lastScore"":89.4},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":68.25,""lastScore"":68.25},{""goal"":15,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":60.0,""lastScore"":0.0},{""goal"":16,""variationValue"":-41.56,""variationScale"":""DOWN"",""currentScore"":70.64,""lastScore"":100.0},{""goal"":17,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":19.11,""lastScore"":0.0}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3127404,Gonçalves (MG),Minas Gerais,4736,2025,2015,"[{""goal"":1,""variationValue"":5.81,""variationScale"":""UP"",""currentScore"":48.85,""lastScore"":46.01},{""goal"":2,""variationValue"":-46.98,""variationScale"":""DOWN"",""currentScore"":45.23,""lastScore"":66.48},{""goal"":3,""variationValue"":11.12,""variationScale"":""UP"",""currentScore"":85.56,""lastScore"":76.05},{""goal"":4,""variationValue"":7.25,""variationScale"":""UP"",""currentScore"":70.19,""lastScore"":65.1},{""goal"":5,""variationValue"":48.81,""variationScale"":""UP"",""currentScore"":62.85,""lastScore"":32.17},{""goal"":6,""variationValue"":-7.36,""variationScale"":""DOWN"",""currentScore"":60.63,""lastScore"":65.09},{""goal"":7,""variationValue"":-10.86,""variationScale"":""DOWN"",""currentScore"":87.24,""lastScore"":96.71},{""goal"":8,""variationValue"":-27.3,""variationScale"":""DOWN"",""currentScore"":51.69,""lastScore"":65.8},{""goal"":9,""variationValue"":-126.41,""variationScale"":""DOWN"",""currentScore"":6.4,""lastScore"":14.49},{""goal"":10,""variationValue"":-21.7,""variationScale"":""DOWN"",""currentScore"":61.47,""lastScore"":74.81},{""goal"":11,""variationValue"":1.42,""variationScale"":""EQUAL"",""currentScore"":97.93,""lastScore"":96.54},{""goal"":12,""variationValue"":8.34,""variationScale"":""UP"",""currentScore"":84.02,""lastScore"":77.01},{""goal"":13,""variationValue"":0.05,""variationScale"":""EQUAL"",""currentScore"":80.65,""lastScore"":80.61},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":80.0,""lastScore"":80.0},{""goal"":15,""variationValue"":95.33,""variationScale"":""UP"",""currentScore"":60.19,""lastScore"":2.81},{""goal"":16,""variationValue"":-46.52,""variationScale"":""DOWN"",""currentScore"":68.25,""lastScore"":100.0},{""goal"":17,""variationValue"":76.39,""variationScale"":""UP"",""currentScore"":37.19,""lastScore"":8.78}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3502408,Anhumas (SP),São Paulo,4023,2025,2015,"[{""goal"":1,""variationValue"":-36.16,""variationScale"":""DOWN"",""currentScore"":44.39,""lastScore"":60.44},{""goal"":2,""variationValue"":-32.32,""variationScale"":""DOWN"",""currentScore"":41.0,""lastScore"":54.25},{""goal"":3,""variationValue"":-1.79,""variationScale"":""EQUAL"",""currentScore"":83.63,""lastScore"":85.13},{""goal"":4,""variationValue"":7.0,""variationScale"":""UP"",""currentScore"":71.31,""lastScore"":66.32},{""goal"":5,""variationValue"":30.92,""variationScale"":""UP"",""currentScore"":56.01,""lastScore"":38.69},{""goal"":6,""variationValue"":3.3,""variationScale"":""EQUAL"",""currentScore"":92.95,""lastScore"":89.88},{""goal"":7,""variationValue"":-18.48,""variationScale"":""DOWN"",""currentScore"":84.04,""lastScore"":99.57},{""goal"":8,""variationValue"":-22.01,""variationScale"":""DOWN"",""currentScore"":51.57,""lastScore"":62.92},{""goal"":9,""variationValue"":-73.51,""variationScale"":""DOWN"",""currentScore"":19.29,""lastScore"":33.47},{""goal"":10,""variationValue"":14.74,""variationScale"":""UP"",""currentScore"":84.41,""lastScore"":71.97},{""goal"":11,""variationValue"":-9.3,""variationScale"":""DOWN"",""currentScore"":87.13,""lastScore"":95.23},{""goal"":12,""variationValue"":18.18,""variationScale"":""UP"",""currentScore"":70.96,""lastScore"":58.06},{""goal"":13,""variationValue"":20.82,""variationScale"":""UP"",""currentScore"":63.15,""lastScore"":50.0},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":96.0,""lastScore"":96.0},{""goal"":15,""variationValue"":73.33,""variationScale"":""UP"",""currentScore"":20.17,""lastScore"":5.38},{""goal"":16,""variationValue"":55.27,""variationScale"":""UP"",""currentScore"":75.0,""lastScore"":33.55},{""goal"":17,""variationValue"":66.28,""variationScale"":""UP"",""currentScore"":42.97,""lastScore"":14.49}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3532009,Morungaba (SP),São Paulo,13788,2025,2015,"[{""goal"":1,""variationValue"":-19.53,""variationScale"":""DOWN"",""currentScore"":51.31,""lastScore"":61.33},{""goal"":2,""variationValue"":-40.56,""variationScale"":""DOWN"",""currentScore"":52.84,""lastScore"":74.27},{""goal"":3,""variationValue"":-6.62,""variationScale"":""DOWN"",""currentScore"":62.55,""lastScore"":66.69},{""goal"":4,""variationValue"":13.1,""variationScale"":""UP"",""currentScore"":54.97,""lastScore"":47.77},{""goal"":5,""variationValue"":48.77,""variationScale"":""UP"",""currentScore"":61.51,""lastScore"":31.51},{""goal"":6,""variationValue"":0.8,""variationScale"":""EQUAL"",""currentScore"":85.24,""lastScore"":84.56},{""goal"":7,""variationValue"":-11.28,""variationScale"":""DOWN"",""currentScore"":89.74,""lastScore"":99.86},{""goal"":8,""variationValue"":-10.93,""variationScale"":""DOWN"",""currentScore"":60.94,""lastScore"":67.6},{""goal"":9,""variationValue"":-843.46,""variationScale"":""DOWN"",""currentScore"":6.12,""lastScore"":57.74},{""goal"":10,""variationValue"":-7.5,""variationScale"":""DOWN"",""currentScore"":76.63,""lastScore"":82.38},{""goal"":11,""variationValue"":-6.76,""variationScale"":""DOWN"",""currentScore"":78.7,""lastScore"":84.02},{""goal"":12,""variationValue"":5.83,""variationScale"":""UP"",""currentScore"":70.78,""lastScore"":66.65},{""goal"":13,""variationValue"":-4.95,""variationScale"":""EQUAL"",""currentScore"":87.71,""lastScore"":92.05},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":92.44,""lastScore"":92.44},{""goal"":15,""variationValue"":98.73,""variationScale"":""UP"",""currentScore"":52.96,""lastScore"":0.67},{""goal"":16,""variationValue"":19.12,""variationScale"":""UP"",""currentScore"":80.16,""lastScore"":64.83},{""goal"":17,""variationValue"":10.4,""variationScale"":""UP"",""currentScore"":19.32,""lastScore"":17.31}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3153806,Queluzito (MG),Minas Gerais,1770,2025,2015,"[{""goal"":1,""variationValue"":3.02,""variationScale"":""EQUAL"",""currentScore"":59.94,""lastScore"":58.13},{""goal"":2,""variationValue"":-16.78,""variationScale"":""DOWN"",""currentScore"":53.98,""lastScore"":63.04},{""goal"":3,""variationValue"":0.43,""variationScale"":""EQUAL"",""currentScore"":87.36,""lastScore"":86.98},{""goal"":4,""variationValue"":29.32,""variationScale"":""UP"",""currentScore"":77.28,""lastScore"":54.62},{""goal"":5,""variationValue"":38.09,""variationScale"":""UP"",""currentScore"":59.49,""lastScore"":36.83},{""goal"":6,""variationValue"":40.86,""variationScale"":""UP"",""currentScore"":62.24,""lastScore"":36.81},{""goal"":7,""variationValue"":-10.2,""variationScale"":""DOWN"",""currentScore"":90.74,""lastScore"":100.0},{""goal"":8,""variationValue"":-16.75,""variationScale"":""DOWN"",""currentScore"":54.69,""lastScore"":63.85},{""goal"":9,""variationValue"":-127.38,""variationScale"":""DOWN"",""currentScore"":21.99,""lastScore"":50.0},{""goal"":10,""variationValue"":-10.95,""variationScale"":""DOWN"",""currentScore"":62.9,""lastScore"":69.79},{""goal"":11,""variationValue"":1.85,""variationScale"":""EQUAL"",""currentScore"":97.3,""lastScore"":95.5},{""goal"":12,""variationValue"":11.92,""variationScale"":""UP"",""currentScore"":37.84,""lastScore"":33.33},{""goal"":13,""variationValue"":3.52,""variationScale"":""EQUAL"",""currentScore"":71.8,""lastScore"":69.27},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":100.0,""lastScore"":100.0},{""goal"":15,""variationValue"":61.74,""variationScale"":""UP"",""currentScore"":13.8,""lastScore"":5.28},{""goal"":16,""variationValue"":-28.57,""variationScale"":""DOWN"",""currentScore"":77.78,""lastScore"":100.0},{""goal"":17,""variationValue"":91.12,""variationScale"":""UP"",""currentScore"":52.38,""lastScore"":4.65}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3524006,Itupeva (SP),São Paulo,70616,2025,2015,"[{""goal"":1,""variationValue"":8.38,""variationScale"":""UP"",""currentScore"":56.33,""lastScore"":51.61},{""goal"":2,""variationValue"":-38.86,""variationScale"":""DOWN"",""currentScore"":43.9,""lastScore"":60.96},{""goal"":3,""variationValue"":-7.01,""variationScale"":""DOWN"",""currentScore"":73.07,""lastScore"":78.19},{""goal"":4,""variationValue"":11.33,""variationScale"":""UP"",""currentScore"":58.76,""lastScore"":52.1},{""goal"":5,""variationValue"":55.01,""variationScale"":""UP"",""currentScore"":58.17,""lastScore"":26.17},{""goal"":6,""variationValue"":2.46,""variationScale"":""EQUAL"",""currentScore"":83.44,""lastScore"":81.39},{""goal"":7,""variationValue"":-7.9,""variationScale"":""DOWN"",""currentScore"":92.5,""lastScore"":99.81},{""goal"":8,""variationValue"":4.08,""variationScale"":""EQUAL"",""currentScore"":66.93,""lastScore"":64.2},{""goal"":9,""variationValue"":-8.74,""variationScale"":""DOWN"",""currentScore"":33.65,""lastScore"":36.59},{""goal"":10,""variationValue"":-21.74,""variationScale"":""DOWN"",""currentScore"":58.75,""lastScore"":71.52},{""goal"":11,""variationValue"":-8.99,""variationScale"":""DOWN"",""currentScore"":85.4,""lastScore"":93.08},{""goal"":12,""variationValue"":-14.81,""variationScale"":""DOWN"",""currentScore"":60.64,""lastScore"":69.62},{""goal"":13,""variationValue"":-10.62,""variationScale"":""DOWN"",""currentScore"":80.7,""lastScore"":89.27},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":92.77,""lastScore"":92.77},{""goal"":15,""variationValue"":99.37,""variationScale"":""UP"",""currentScore"":23.67,""lastScore"":0.15},{""goal"":16,""variationValue"":74.38,""variationScale"":""UP"",""currentScore"":67.95,""lastScore"":17.41},{""goal"":17,""variationValue"":33.93,""variationScale"":""UP"",""currentScore"":44.15,""lastScore"":29.17}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3532868,Nova Castilho (SP),São Paulo,1062,2025,2015,"[{""goal"":1,""variationValue"":-18.46,""variationScale"":""DOWN"",""currentScore"":45.02,""lastScore"":53.33},{""goal"":2,""variationValue"":-65.32,""variationScale"":""DOWN"",""currentScore"":57.29,""lastScore"":94.71},{""goal"":3,""variationValue"":5.26,""variationScale"":""UP"",""currentScore"":93.1,""lastScore"":88.2},{""goal"":4,""variationValue"":-5.99,""variationScale"":""DOWN"",""currentScore"":69.09,""lastScore"":73.23},{""goal"":5,""variationValue"":36.13,""variationScale"":""UP"",""currentScore"":38.42,""lastScore"":24.54},{""goal"":6,""variationValue"":60.78,""variationScale"":""UP"",""currentScore"":93.31,""lastScore"":36.6},{""goal"":7,""variationValue"":-14.89,""variationScale"":""DOWN"",""currentScore"":87.04,""lastScore"":100.0},{""goal"":8,""variationValue"":-8.3,""variationScale"":""DOWN"",""currentScore"":55.41,""lastScore"":60.01},{""goal"":9,""variationValue"":-651.88,""variationScale"":""DOWN"",""currentScore"":6.65,""lastScore"":50.0},{""goal"":10,""variationValue"":-6.64,""variationScale"":""DOWN"",""currentScore"":78.27,""lastScore"":83.47},{""goal"":11,""variationValue"":-17.53,""variationScale"":""DOWN"",""currentScore"":80.83,""lastScore"":95.0},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":13.01,""variationScale"":""UP"",""currentScore"":57.12,""lastScore"":49.69},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":94.44,""lastScore"":94.44},{""goal"":15,""variationValue"":25.73,""variationScale"":""UP"",""currentScore"":13.72,""lastScore"":10.19},{""goal"":16,""variationValue"":-25.38,""variationScale"":""DOWN"",""currentScore"":79.76,""lastScore"":100.0},{""goal"":17,""variationValue"":47.18,""variationScale"":""UP"",""currentScore"":28.53,""lastScore"":15.07}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3556701,Vinhedo (SP),São Paulo,76663,2025,2015,"[{""goal"":1,""variationValue"":-16.39,""variationScale"":""DOWN"",""currentScore"":49.53,""lastScore"":57.65},{""goal"":2,""variationValue"":-31.85,""variationScale"":""DOWN"",""currentScore"":50.84,""lastScore"":67.03},{""goal"":3,""variationValue"":-1.93,""variationScale"":""EQUAL"",""currentScore"":70.51,""lastScore"":71.87},{""goal"":4,""variationValue"":6.57,""variationScale"":""UP"",""currentScore"":67.28,""lastScore"":62.86},{""goal"":5,""variationValue"":54.01,""variationScale"":""UP"",""currentScore"":60.29,""lastScore"":27.73},{""goal"":6,""variationValue"":0.12,""variationScale"":""EQUAL"",""currentScore"":86.39,""lastScore"":86.29},{""goal"":7,""variationValue"":-4.83,""variationScale"":""EQUAL"",""currentScore"":95.33,""lastScore"":99.93},{""goal"":8,""variationValue"":5.27,""variationScale"":""UP"",""currentScore"":70.99,""lastScore"":67.25},{""goal"":9,""variationValue"":-62.52,""variationScale"":""DOWN"",""currentScore"":33.03,""lastScore"":53.68},{""goal"":10,""variationValue"":-7.02,""variationScale"":""DOWN"",""currentScore"":57.13,""lastScore"":61.14},{""goal"":11,""variationValue"":-37.07,""variationScale"":""DOWN"",""currentScore"":64.61,""lastScore"":88.56},{""goal"":12,""variationValue"":-1.97,""variationScale"":""EQUAL"",""currentScore"":68.96,""lastScore"":70.32},{""goal"":13,""variationValue"":-2.5,""variationScale"":""EQUAL"",""currentScore"":91.76,""lastScore"":94.05},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":85.03,""lastScore"":85.03},{""goal"":15,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":26.67,""lastScore"":0.0},{""goal"":16,""variationValue"":-36.24,""variationScale"":""DOWN"",""currentScore"":47.49,""lastScore"":64.7},{""goal"":17,""variationValue"":51.81,""variationScale"":""UP"",""currentScore"":49.33,""lastScore"":23.77}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3149200,Pedrinópolis (MG),Minas Gerais,3344,2025,2015,"[{""goal"":1,""variationValue"":-13.25,""variationScale"":""DOWN"",""currentScore"":47.55,""lastScore"":53.85},{""goal"":2,""variationValue"":-81.5,""variationScale"":""DOWN"",""currentScore"":41.63,""lastScore"":75.56},{""goal"":3,""variationValue"":-4.78,""variationScale"":""EQUAL"",""currentScore"":80.53,""lastScore"":84.38},{""goal"":4,""variationValue"":46.05,""variationScale"":""UP"",""currentScore"":71.12,""lastScore"":38.37},{""goal"":5,""variationValue"":22.33,""variationScale"":""UP"",""currentScore"":49.45,""lastScore"":38.41},{""goal"":6,""variationValue"":-0.39,""variationScale"":""EQUAL"",""currentScore"":84.75,""lastScore"":85.08},{""goal"":7,""variationValue"":-5.45,""variationScale"":""DOWN"",""currentScore"":94.0,""lastScore"":99.12},{""goal"":8,""variationValue"":-0.05,""variationScale"":""EQUAL"",""currentScore"":55.51,""lastScore"":55.54},{""goal"":9,""variationValue"":-1423.12,""variationScale"":""DOWN"",""currentScore"":3.33,""lastScore"":50.72},{""goal"":10,""variationValue"":19.84,""variationScale"":""UP"",""currentScore"":67.78,""lastScore"":54.33},{""goal"":11,""variationValue"":6.13,""variationScale"":""UP"",""currentScore"":89.79,""lastScore"":84.29},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-3.65,""variationScale"":""EQUAL"",""currentScore"":61.59,""lastScore"":63.84},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":91.84,""lastScore"":91.84},{""goal"":15,""variationValue"":80.51,""variationScale"":""UP"",""currentScore"":33.81,""lastScore"":6.59},{""goal"":16,""variationValue"":-20.57,""variationScale"":""DOWN"",""currentScore"":82.94,""lastScore"":100.0},{""goal"":17,""variationValue"":72.87,""variationScale"":""UP"",""currentScore"":19.39,""lastScore"":5.26}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3525904,Jundiaí (SP),São Paulo,443116,2025,2015,"[{""goal"":1,""variationValue"":-6.38,""variationScale"":""DOWN"",""currentScore"":55.45,""lastScore"":58.99},{""goal"":2,""variationValue"":-23.36,""variationScale"":""DOWN"",""currentScore"":46.62,""lastScore"":57.51},{""goal"":3,""variationValue"":-1.16,""variationScale"":""EQUAL"",""currentScore"":69.81,""lastScore"":70.62},{""goal"":4,""variationValue"":9.57,""variationScale"":""UP"",""currentScore"":61.84,""lastScore"":55.92},{""goal"":5,""variationValue"":44.86,""variationScale"":""UP"",""currentScore"":49.46,""lastScore"":27.27},{""goal"":6,""variationValue"":1.5,""variationScale"":""EQUAL"",""currentScore"":89.5,""lastScore"":88.16},{""goal"":7,""variationValue"":-6.86,""variationScale"":""DOWN"",""currentScore"":93.45,""lastScore"":99.86},{""goal"":8,""variationValue"":2.52,""variationScale"":""EQUAL"",""currentScore"":64.36,""lastScore"":62.74},{""goal"":9,""variationValue"":-159.92,""variationScale"":""DOWN"",""currentScore"":19.86,""lastScore"":51.62},{""goal"":10,""variationValue"":-30.02,""variationScale"":""DOWN"",""currentScore"":45.87,""lastScore"":59.64},{""goal"":11,""variationValue"":-2.48,""variationScale"":""EQUAL"",""currentScore"":52.05,""lastScore"":53.34},{""goal"":12,""variationValue"":5.3,""variationScale"":""UP"",""currentScore"":67.19,""lastScore"":63.63},{""goal"":13,""variationValue"":-1.66,""variationScale"":""EQUAL"",""currentScore"":91.93,""lastScore"":93.46},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":100.0,""lastScore"":100.0},{""goal"":15,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":66.6,""lastScore"":0.0},{""goal"":16,""variationValue"":-10.63,""variationScale"":""DOWN"",""currentScore"":62.08,""lastScore"":68.68},{""goal"":17,""variationValue"":18.56,""variationScale"":""UP"",""currentScore"":36.2,""lastScore"":29.48}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3554755,Trabiju (SP),São Paulo,1682,2025,2015,"[{""goal"":1,""variationValue"":-42.6,""variationScale"":""DOWN"",""currentScore"":43.73,""lastScore"":62.36},{""goal"":2,""variationValue"":-4.93,""variationScale"":""EQUAL"",""currentScore"":39.17,""lastScore"":41.1},{""goal"":3,""variationValue"":30.15,""variationScale"":""UP"",""currentScore"":81.07,""lastScore"":56.63},{""goal"":4,""variationValue"":24.57,""variationScale"":""UP"",""currentScore"":74.59,""lastScore"":56.26},{""goal"":5,""variationValue"":76.08,""variationScale"":""UP"",""currentScore"":47.11,""lastScore"":11.27},{""goal"":6,""variationValue"":-5.33,""variationScale"":""DOWN"",""currentScore"":83.53,""lastScore"":87.98},{""goal"":7,""variationValue"":-16.86,""variationScale"":""DOWN"",""currentScore"":84.65,""lastScore"":98.92},{""goal"":8,""variationValue"":-20.42,""variationScale"":""DOWN"",""currentScore"":45.7,""lastScore"":55.03},{""goal"":9,""variationValue"":-1178.77,""variationScale"":""DOWN"",""currentScore"":3.91,""lastScore"":50.0},{""goal"":10,""variationValue"":16.67,""variationScale"":""UP"",""currentScore"":91.35,""lastScore"":76.12},{""goal"":11,""variationValue"":30.52,""variationScale"":""UP"",""currentScore"":76.61,""lastScore"":53.23},{""goal"":12,""variationValue"":67.88,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":32.12},{""goal"":13,""variationValue"":-6.3,""variationScale"":""DOWN"",""currentScore"":73.39,""lastScore"":78.01},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":100.0,""lastScore"":100.0},{""goal"":15,""variationValue"":81.5,""variationScale"":""UP"",""currentScore"":13.51,""lastScore"":2.5},{""goal"":16,""variationValue"":-21.15,""variationScale"":""DOWN"",""currentScore"":82.54,""lastScore"":100.0},{""goal"":17,""variationValue"":-13.4,""variationScale"":""DOWN"",""currentScore"":29.18,""lastScore"":33.09}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3554656,Torre de Pedra (SP),São Paulo,2046,2025,2015,"[{""goal"":1,""variationValue"":-4.47,""variationScale"":""EQUAL"",""currentScore"":56.16,""lastScore"":58.67},{""goal"":2,""variationValue"":39.87,""variationScale"":""UP"",""currentScore"":64.58,""lastScore"":38.83},{""goal"":3,""variationValue"":30.72,""variationScale"":""UP"",""currentScore"":86.3,""lastScore"":59.79},{""goal"":4,""variationValue"":27.98,""variationScale"":""UP"",""currentScore"":69.99,""lastScore"":50.41},{""goal"":5,""variationValue"":33.55,""variationScale"":""UP"",""currentScore"":51.74,""lastScore"":34.38},{""goal"":6,""variationValue"":3.82,""variationScale"":""EQUAL"",""currentScore"":82.97,""lastScore"":79.8},{""goal"":7,""variationValue"":-21.81,""variationScale"":""DOWN"",""currentScore"":80.53,""lastScore"":98.09},{""goal"":8,""variationValue"":-21.54,""variationScale"":""DOWN"",""currentScore"":45.6,""lastScore"":55.42},{""goal"":9,""variationValue"":-61.19,""variationScale"":""DOWN"",""currentScore"":31.02,""lastScore"":50.0},{""goal"":10,""variationValue"":34.71,""variationScale"":""UP"",""currentScore"":77.73,""lastScore"":50.75},{""goal"":11,""variationValue"":-12.45,""variationScale"":""DOWN"",""currentScore"":81.7,""lastScore"":91.87},{""goal"":12,""variationValue"":50.93,""variationScale"":""UP"",""currentScore"":67.92,""lastScore"":33.33},{""goal"":13,""variationValue"":-18.05,""variationScale"":""DOWN"",""currentScore"":70.74,""lastScore"":83.51},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":62.5,""lastScore"":62.5},{""goal"":15,""variationValue"":94.78,""variationScale"":""UP"",""currentScore"":37.36,""lastScore"":1.95},{""goal"":16,""variationValue"":-24.75,""variationScale"":""DOWN"",""currentScore"":80.16,""lastScore"":100.0},{""goal"":17,""variationValue"":75.02,""variationScale"":""UP"",""currentScore"":22.94,""lastScore"":5.73}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3549003,São Francisco (SP),São Paulo,2602,2025,2015,"[{""goal"":1,""variationValue"":-11.04,""variationScale"":""DOWN"",""currentScore"":49.45,""lastScore"":54.91},{""goal"":2,""variationValue"":-7.82,""variationScale"":""DOWN"",""currentScore"":49.86,""lastScore"":53.76},{""goal"":3,""variationValue"":17.85,""variationScale"":""UP"",""currentScore"":82.3,""lastScore"":67.61},{""goal"":4,""variationValue"":34.35,""variationScale"":""UP"",""currentScore"":82.48,""lastScore"":54.15},{""goal"":5,""variationValue"":38.71,""variationScale"":""UP"",""currentScore"":49.29,""lastScore"":30.21},{""goal"":6,""variationValue"":0.34,""variationScale"":""EQUAL"",""currentScore"":89.39,""lastScore"":89.09},{""goal"":7,""variationValue"":-20.0,""variationScale"":""DOWN"",""currentScore"":83.33,""lastScore"":100.0},{""goal"":8,""variationValue"":-29.38,""variationScale"":""DOWN"",""currentScore"":50.48,""lastScore"":65.31},{""goal"":9,""variationValue"":-1099.04,""variationScale"":""DOWN"",""currentScore"":4.17,""lastScore"":50.0},{""goal"":10,""variationValue"":8.38,""variationScale"":""UP"",""currentScore"":80.03,""lastScore"":73.32},{""goal"":11,""variationValue"":6.92,""variationScale"":""UP"",""currentScore"":90.61,""lastScore"":84.34},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-14.35,""variationScale"":""DOWN"",""currentScore"":66.33,""lastScore"":75.85},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":94.87,""lastScore"":94.87},{""goal"":15,""variationValue"":74.51,""variationScale"":""UP"",""currentScore"":6.67,""lastScore"":1.7},{""goal"":16,""variationValue"":-29.23,""variationScale"":""DOWN"",""currentScore"":77.38,""lastScore"":100.0},{""goal"":17,""variationValue"":50.84,""variationScale"":""UP"",""currentScore"":12.49,""lastScore"":6.14}]",False
